Time,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,Amount,Class
31581,-0.611811475,0.80816584,1.355937457,1.041735457,0.257697819,0.007509231,0.586002232,0.183816887,-0.795477348,0.137529009,1.249445524,-0.254746252,-1.920248666,0.988679945,0.905880123,-0.340319097,0.075881457,44.47,0
31583,1.332587826,-0.834935,0.231134345,-0.723136467,-0.852555702,0.009312345,-0.771467028,0.114895074,-0.43099926,0.664950344,0.189837928,-0.486944358,-0.983290784,-0.130164151,-0.947813221,1.145871262,0.165836082,44.9,0
31593,1.121633522,0.191393514,0.524788515,1.320237248,-0.179960856,0.019149248,-0.034526276,0.11514372,0.007885258,0.045421567,1.356744825,1.322753354,-0.184358068,0.25949215,-0.818650451,-0.590967564,0.083349769,1,0
31594,1.114722607,-0.726254106,1.223046476,0.806665839,-1.449357359,-0.037245271,-0.779751438,0.019302934,-0.179384743,0.485300367,-1.02525215,0.743357174,1.060082675,-0.764107056,-0.653919653,-1.738183833,0.183956535,84,0
31594,-0.565614289,1.093791191,2.232468969,1.884591597,1.436477763,-0.239383629,2.618844702,-2.141929239,0.251095176,3.155572769,0.109940422,-1.210841989,-0.301765685,-1.568677854,0.724494152,-0.643027443,-1.171253948,29.53,0
31600,-0.35471615,1.070186295,1.529747686,0.439047939,0.060176556,-0.862388397,0.655368298,-0.111614599,-0.666155771,-0.575042743,-0.20629613,-0.217624419,0.040285026,-0.29747891,1.269050965,0.107221653,0.275180442,1.98,0
31603,1.017901948,-0.282173688,1.02076418,1.075428176,-0.640586132,0.69463116,-0.714430249,0.378474471,0.596671131,-0.020088253,0.854760598,0.802767462,-0.356752616,0.039220026,0.247223722,0.267789272,-0.474524447,52.05,0
31605,0.888959245,-0.018824214,0.819419007,2.568764455,-0.455227088,0.130617619,-0.119948598,0.133847236,-0.382540428,0.593426085,-0.524886484,-0.525130221,-0.879042003,0.363987778,1.034976663,0.642988026,-0.37491409,126.05,0
31606,-0.928377871,-1.236837972,1.306740702,-1.110191896,-2.977401175,2.180960322,1.203471892,0.100442095,0.512943416,-0.870754686,0.22398594,1.105427666,0.051515182,-0.868208605,-1.289777381,-3.26109949,1.130998288,520,0
31607,1.331989513,0.22955295,-1.709419375,-0.070049162,2.556061683,3.062893161,-0.032812422,0.647232699,-0.400697312,0.10777361,-0.146355815,0.006968256,-0.117148519,0.718388225,0.876923049,0.112367977,-0.80839448,1.79,0
31610,-0.1050193,-0.257270062,0.358013892,-1.852613718,1.538064084,4.053017554,-0.977599049,0.283549035,0.793215824,-0.998109962,-0.704572129,0.32346304,-0.284871663,-0.389237905,-0.679669898,0.542009865,-0.613339724,53.02,0
31620,1.271490973,0.549688801,-0.865098865,1.193077538,0.709193775,-0.1372131,0.224621864,0.013659559,-0.083973516,-0.435504056,0.355576153,-0.032758066,-0.770468165,-1.023915428,-0.39659152,0.68245255,0.433301224,1,0
31623,-0.337582994,1.06879993,1.275988538,0.070253366,-0.058798962,-1.006501285,0.645889455,-0.018623313,-0.249173653,-0.482688954,-0.375162238,-0.591372423,-0.845984539,-0.237803052,0.999268454,0.427376214,0.063758389,2.18,0
31624,-0.657488989,0.433779231,0.740604198,-1.035423467,-0.349428033,-0.962496363,1.424791532,-0.179204682,-0.477368136,-0.513867457,1.189394379,-0.010995943,-1.628998563,0.744777294,-0.516448969,0.574793684,-0.680475444,149.5,0
31626,1.167308502,1.268212897,-1.391088033,1.722532387,0.764173017,-1.666058559,0.710208271,-0.282563319,-0.487760664,-1.595262321,1.519616095,-0.217269287,-0.246419117,-3.319177616,1.283398242,0.587668803,3.179097742,0.89,0
31631,-0.403375529,0.647098017,0.869172738,-0.022215448,0.208516982,-0.729532667,1.084433818,-0.141896316,-0.492502477,-0.487026638,-1.141361374,-0.983442892,-1.222263874,0.546871301,0.76087886,0.112832588,-0.379419851,74.2,0
31633,1.263377134,0.433799413,-0.89517248,0.886574146,0.950793653,0.630922337,-0.088028305,0.254611797,-0.036638559,-0.376147096,0.196911289,-0.542963546,-1.037383335,-0.806624779,0.896036612,1.090213864,0.144706253,1,0
31634,1.1380557,0.082987224,0.150506283,0.467116946,-0.171619206,-0.595802776,0.226407121,-0.093158852,-0.320593188,0.076109973,1.207064197,0.883943937,-0.002713277,0.598645011,0.215267923,0.495137064,-0.69119238,59.95,0
31640,1.196498271,-1.563201887,-0.306119925,-1.1565942,-1.297081643,-0.70264016,-0.44454909,-0.326336247,-1.78591721,1.304037104,-1.178157664,-0.987372276,0.33370369,-0.321942126,-0.315223313,-0.806130691,0.707793229,204.93,0
31643,-2.510851182,-0.869934127,2.823026657,0.434661575,0.977119887,-0.029405187,0.726184406,-0.936850153,1.250332307,0.790445777,-0.208390724,-0.204879268,-0.009417884,-1.511192031,0.587512172,-0.134599973,-0.873738068,82,0
31644,-0.994574499,0.533083034,1.483892258,0.974124071,0.320667234,0.170763425,0.573457313,0.412968193,-0.687017071,0.10374825,0.775847134,-1.11678235,-3.211636443,1.244283103,1.17950104,-0.193756253,0.093762297,83.46,0
31647,1.385525855,-0.990191903,-0.624478619,-1.789613553,1.000115474,3.539436361,-1.569269753,0.924035497,-0.546025481,0.655326238,-0.076578319,-0.760071115,0.359809084,-0.320111004,1.295163478,1.804060822,-0.448078938,34.99,0
31648,-0.81290982,0.592676711,1.905875621,1.229963672,0.549880386,-0.203325626,0.795674495,-1.480127283,0.38174809,0.631802822,0.008944759,-0.076635945,-0.791158762,-0.522129038,0.13611294,-1.478870581,0.456524174,16.18,0
31658,-2.295731843,1.450095905,1.491131691,0.963511512,-0.785950002,0.193259368,-0.031280284,0.073839995,1.056706962,1.027265857,-0.411153446,0.140873232,-0.354725913,-0.606739917,0.571343269,-0.952105873,0.427663775,15.93,0
31659,1.380580527,-1.44031437,1.088127377,-1.276562288,-1.954405318,0.15846243,-1.650032894,0.193522792,-1.251047209,1.413333729,0.492744541,-0.147332025,0.272511781,-0.750614062,-0.890310558,-0.181128444,0.367340088,40,0
31664,-3.035025045,-1.630894197,1.45755846,0.087197329,1.822280296,-1.529234264,-0.980546214,0.793735659,-0.842064158,-0.837105965,1.225053685,0.888154748,-0.272979445,0.894149012,0.137495283,0.507829913,-0.359363546,1.29,0
31671,-0.428886421,-0.137936396,1.307843797,-1.902686295,-0.148410965,0.016057657,0.028499274,0.286576331,1.673561883,-1.65748457,-1.498513711,-0.391828657,-1.317082303,-0.032966947,1.016219169,-0.274617571,-0.387821674,43.4,0
31681,-1.370738774,-0.448642943,2.252947473,-0.799076314,0.58135982,-0.425662671,-0.236207847,0.196908351,0.285328915,-1.05651976,-1.457624572,0.082461721,0.739690046,-0.604572033,0.170300723,0.666499644,-0.802259778,48.82,0
31707,-0.20594022,0.272761248,0.611918445,-1.290209316,-0.593542463,0.108367903,-1.286966121,-2.548656403,-1.555909297,-0.840864717,1.852827729,0.750254462,0.230896623,-0.84895047,-1.088278718,1.368552334,1.208983382,45.98,0
31728,1.461608297,-1.406645723,-0.929474246,-2.475922527,0.76907762,3.363244561,-1.58710242,0.806369008,-1.888767235,1.449143203,-0.187739763,-0.975354366,0.566719073,-0.243014099,0.940467393,0.140972196,-0.077225709,63,0
31730,-0.31397722,-0.447882033,1.953430187,-1.498964465,-0.675492897,-0.301252174,-0.573394433,0.161897821,-0.356640959,-0.14837611,-1.334118187,-0.731378263,0.158307057,-1.00490949,-0.709047831,1.366929915,0.012220385,18.95,0
31731,-0.692341958,0.955848393,1.237962226,0.817452311,1.114700039,-0.042480973,0.783874492,0.050175771,-1.422807701,-0.112646036,1.284425206,0.701040948,0.357630102,0.667155484,0.628446817,-0.741161775,-0.003379319,1.79,0
31741,-0.792594262,0.543679428,1.267995427,0.06047385,0.612198789,-0.648247697,0.879094413,0.115417793,-0.679373197,-0.426568194,0.572877284,-0.244535916,-1.772767385,0.841847526,-0.355504055,0.682502732,-0.959171386,55.07,0
31742,-0.733332026,1.338671157,0.900966945,0.054333342,-0.089806987,-0.552662566,0.314563014,0.475096357,-0.611544587,-0.792344763,-0.08974565,0.314652869,0.441667427,-0.140333864,1.076184086,0.199889362,0.43892682,9.99,0
31743,-0.60339215,-0.096768964,1.68451801,-1.88359481,-0.478288307,-0.353147037,0.163190683,0.049771717,-1.50419018,0.042436519,0.88744632,-0.258872541,0.322590136,-0.27254701,-0.438627928,1.686100149,-0.471954539,69.56,0
31745,1.21268764,-0.276743442,-0.012894979,-0.892588495,-0.562336163,-0.965426458,-0.035568855,-0.106154022,1.300639731,-0.959911421,-0.151421267,0.049090404,-1.200335617,0.666421757,2.022904654,-0.840427306,0.13747695,29.98,0
31756,1.171236295,-0.041428214,0.7804415,0.84336505,-0.86994191,-0.855890529,-0.118945794,-0.103968758,0.577689955,-0.220853733,-0.410109356,0.401549818,-0.448055707,-0.02612328,-0.110691772,-0.255073193,0.150771798,23.74,0
31763,1.231133988,-0.666942634,0.248591086,-0.662011298,-1.031549732,-0.93764735,-0.361649204,-0.17964058,-1.196443747,0.789071747,1.647854822,0.197300946,0.168710071,0.132581166,-0.063535149,1.131159079,0.110342267,82.65,0
31773,-0.49547613,1.479165533,1.207886597,1.32204124,0.888905281,-0.877367518,1.410843468,-0.244142666,-1.624947226,0.039542129,-0.736290604,-0.126155203,0.321797517,0.280364276,-0.624126542,0.509109579,-0.825425145,2.05,0
31791,1.220398829,0.660154975,-0.446856099,0.799040964,0.129525536,-1.234332661,0.357748693,-0.222339526,-0.542640099,-0.563815467,2.189639077,0.970708551,0.463778066,-1.222156636,0.179029182,0.656153392,0.82176257,0.76,0
31794,1.541967187,-0.89497586,0.460951215,-1.332608925,-1.522906659,-1.029281385,-0.910581255,-0.259660321,-1.874135302,1.440447485,-0.44675562,-0.773267294,0.696160412,-0.349833009,0.543508233,-0.411548371,0.495980278,2.18,0
31799,1.260020597,0.229397335,0.390492061,1.27931195,-0.026857557,0.050865588,-0.038321556,-0.077969645,0.420620468,-0.153211189,-1.40821034,0.826237931,1.21615616,-0.440394139,-0.504174875,-0.189479096,-0.379002562,1.5,0
31804,-1.783887986,1.245669598,2.097173055,1.031058551,-0.793755115,0.56646041,-0.403512325,0.6259239,0.62773872,-0.12483051,-1.036370511,-0.111653155,-1.024604286,-0.264646592,0.194920963,-0.813250672,0.70394736,1,0
31813,0.791103771,-0.325546696,0.286920781,1.346459638,-0.382986418,-0.302497449,0.293701777,-0.099289827,-0.0541869,-0.097155563,-0.109665909,0.428998731,0.307427928,0.339122439,1.252864643,-0.034479448,-0.229355038,207,0
31814,1.223311508,0.222976869,-0.147974593,0.768385201,0.592414216,0.6901,-0.031998586,0.14047242,-0.259066478,0.173917414,0.390083296,0.758553985,0.650243277,0.37949397,0.53381658,0.420861498,-0.95689774,13.98,0
31817,0.690419621,-1.486339596,1.661260727,0.869128719,-2.039018871,0.478242575,-1.080776954,0.292984623,2.075291814,-0.679772753,-1.407228741,0.6447831,-0.249498148,-1.225481742,-1.296240936,-0.267104591,0.423039212,240,0
31827,-0.429198892,0.91686591,0.316716501,0.719306968,0.103867567,0.450823612,0.405356629,0.569361124,-0.936168902,-0.302810318,0.654528066,0.583475663,0.08474413,0.823694367,0.590604717,-0.02717995,-0.266201182,80.34,0
31836,-1.326036016,2.210477175,-0.938917627,0.882118759,-0.75191242,-1.142861005,-0.223207798,1.197563589,-0.854633721,0.336641378,0.871284938,0.978048044,-0.418136311,1.60026904,-0.088858982,-0.076991379,0.19111409,1.79,0
31837,1.271540455,0.100659351,-0.067646464,0.137382131,0.40675177,0.574313215,-0.165089913,0.180850888,-0.089322012,0.068371666,0.447714433,0.568792404,0.21240486,0.42946363,0.708536134,0.614236378,-0.876190894,0.89,0
31844,-1.947471532,1.867362208,0.181610276,1.214807319,-1.354494697,0.484312244,0.930252053,0.568356609,0.155723525,0.57433797,-0.750181488,0.230590668,-0.240495122,0.20227017,0.297493667,-1.012437301,0.800751164,201.02,0
31845,1.262841853,1.187528368,-1.923626499,1.342786224,1.24601023,-1.047269611,0.616627449,-0.154016818,-0.562665852,-1.36324144,1.682367839,-0.37113558,-0.65381573,-3.116913082,0.494103314,1.500168261,2.189038711,0.89,0
31854,-0.717476103,0.872772492,1.551860719,2.594676113,0.970441492,0.424856947,0.188789483,0.330077059,-1.248352392,-0.052762199,1.228233621,0.812592841,0.455233617,-1.258602043,-1.184637247,-0.059007673,0.962522013,7.58,0
31857,-0.525846126,0.937380195,1.176820334,-0.344478101,0.273552931,-0.12836777,0.49329452,0.166292588,-0.344967315,0.004300936,0.359262329,-0.285026122,-1.128278176,0.49608124,0.350184133,0.681227348,-0.88191284,2.28,0
31874,1.236084155,0.291589286,0.188288546,0.500913946,-0.15733707,-0.561301838,-0.025522402,-0.033590052,-0.198960252,-0.112308508,1.332425948,0.795077615,0.160780418,-0.103001403,0.421695213,0.772509224,-0.373199958,1.99,0
31879,1.286196061,-0.859113064,0.569436893,-0.835277932,-0.924097551,0.245293837,-1.010178804,0.080592115,-0.434943489,0.523913476,-0.750532829,-0.525579833,1.008810972,-0.569482975,1.372264253,1.411245849,-0.000171761,66,0
31881,-1.116000044,1.570959987,1.069297212,-0.142820468,-0.021826834,-1.002003562,0.922104908,-0.262175433,0.496015197,0.832700312,-0.064788879,-0.311443854,-0.180369702,-0.893513987,1.027206581,0.212138076,-0.145606951,12.98,0
31885,-1.007846128,0.470747063,1.859683724,-0.454711751,0.959182143,-1.169592571,0.967763758,-0.281208767,-0.937587276,-0.384944871,1.505210494,0.76789622,0.151566693,0.214271574,-0.482019664,0.161005802,-0.783888117,7.57,0
31896,-0.35753136,1.032461356,1.167812116,-0.125888232,0.195174027,-0.490333775,0.550841917,0.131916847,-0.534452577,-0.321354787,1.084743041,0.16129149,-0.550193758,-0.12517914,0.287440751,0.704089605,-0.324705542,0.89,0
31899,-0.798889869,0.863098142,1.385913963,-0.620476526,0.134778271,-0.106669014,1.125951116,-0.017792546,-0.23212302,-0.33463318,1.444438316,-0.225801757,-1.595315319,-0.170640942,0.203836507,0.538327534,-0.271523806,80,0
31909,-0.727476959,0.070652151,0.661471024,-1.524996465,-1.061927125,0.45256366,1.209638066,-0.083336922,0.745751066,-1.082974418,1.125605059,0.474192145,-1.080910821,0.421614876,0.986252226,-1.176338516,0.408364948,240.84,0
31933,1.190616543,-0.742925599,-0.159452623,-0.558922696,-0.679770811,-0.112221348,-0.662030668,0.17995526,-0.637602072,0.263168536,1.21532037,-0.768661191,-1.562948475,-0.825231241,-0.183135583,1.191742665,1.308546352,81.4,0
31934,1.236507648,0.331551272,0.199759763,0.495549917,-0.108137673,-0.548191933,0.01185878,-0.064900483,-0.282415054,-0.128492304,1.426420998,1.088212551,0.711952283,-0.212694058,0.361220757,0.746653469,-0.404696737,1.98,0
31938,-1.554847431,-0.971408664,1.763845289,-2.129567871,-1.907946738,-1.097791328,-0.690586196,0.504990861,-2.086409026,0.571088529,-0.899594336,-1.956924837,-1.37911695,0.071666221,0.440992308,0.134571353,0.550220322,141,0
31942,1.29998951,-0.489392127,0.147204858,-0.519234021,-0.929233056,-0.695254602,-0.729257035,0.023396491,-0.545551674,0.151893652,0.104246259,-1.348049,-1.067796799,-1.053632966,1.373702127,1.384388657,1.375839618,34.9,0
31944,-2.290929895,-2.578571879,-0.306902382,0.618809726,-3.814790938,2.482192022,3.293415369,0.441751697,-0.123380362,-1.711586714,-1.569110205,-0.928100044,-0.190166623,0.233115025,1.775634424,1.180515448,-0.682414358,1170,0
31957,1.56082895,-1.0133678,0.222265252,-1.431515304,-1.388714512,-0.770122723,-0.985882913,-0.167139212,-1.673530997,1.47005278,-1.077243375,-1.524897666,-0.32333582,-0.15730536,0.70210745,-0.214531603,0.3799424,10,0
31961,-1.154001009,0.502203856,1.606809358,0.038208316,-1.677587773,1.983156346,-1.653677707,-4.029362912,1.061987371,-1.551636099,-2.045180903,0.847984707,0.098134598,-0.679889758,-1.541134752,0.460799024,-0.059074301,262.4,0
31961,-0.685404421,0.377657307,2.625404896,-0.130507829,0.003094832,0.884084917,0.237719748,-0.002940262,0.564308717,0.044964976,0.777480176,0.117217561,-0.989687436,-0.610648483,-0.250112706,-0.119633478,-0.398921745,11.5,0
31964,1.012682966,-1.470913541,-0.192506611,-1.026200398,-0.561315862,0.977313944,-0.838345725,0.267662776,-0.571085896,0.674438417,-0.067729788,-0.89621696,-0.407299073,0.011163881,0.79910347,1.834249735,-0.422725323,224,0
31984,-0.17440052,-0.39576916,1.356564865,-1.295025858,-0.755972141,-0.389392129,-0.344687917,-0.022713051,-2.439333553,1.153509432,-0.740250122,-1.601308618,-0.694048003,-0.151684887,0.326059425,-1.725178801,1.605582909,10,0
31989,-1.326341195,-0.882419577,2.047650328,0.272884386,0.205658426,0.744984094,-0.250683665,0.084462227,-0.636190863,1.487812305,1.247811269,0.111397235,-0.417388312,-0.4535951,0.467506401,-2.34534221,0.312805005,113,0
31992,-0.50777837,0.464412299,1.899816621,1.028461075,-0.368166806,-0.094931708,0.239282995,0.144598402,-0.045789118,-0.285281314,-1.304372809,-1.211218067,-2.032871875,0.2995185,0.929917389,-0.722098296,0.668309254,41.59,0
32006,-0.77441722,-0.937657048,1.840508811,-0.918334969,-2.599790828,2.26985198,0.541140902,0.407531905,-0.248568963,-0.20894392,0.883628007,-0.125024834,-0.872488039,-0.988014873,-1.374010661,0.320868403,1.121912607,400,0
32007,1.320702535,-0.749159086,1.087397675,-0.691700616,-1.616872167,-0.539644771,-1.177131062,0.112838046,-0.558367046,0.799680966,1.434869818,-0.275350846,-0.552815991,-0.092065334,0.480634255,1.650670421,-0.078194533,9.9,0
32008,-0.706218358,1.38540004,0.924749493,0.10717694,-0.265950776,-1.004216489,0.441039289,0.314758116,-0.662429235,-0.765223807,-0.252589168,0.409288565,0.804233251,-0.235481422,0.78753209,0.477947858,0.14062226,17.99,0
32009,-3.38162024,3.610020925,0.135225439,1.811189873,-0.284174852,0.428895968,0.261811058,0.551993763,0.740013174,4.804703779,0.669037927,-0.114822034,-0.184850109,-0.369446601,0.891845633,0.202000993,-0.658874137,5.47,0
32019,1.295445947,0.280505488,0.316942556,0.498287937,-0.183689143,-0.693408768,0.09285141,-0.208348721,-0.012999393,-0.082946561,-0.557560598,0.528600982,1.010966871,0.088345597,1.001518933,0.419537875,-0.63886279,1.98,0
32024,-1.260462239,-1.269890025,0.708873634,-1.373572248,-1.071680253,0.676177917,-0.787845768,-2.568380007,-1.776610644,-0.66371036,1.289966433,0.270230389,-0.094448879,0.53701346,-0.066276283,1.732861126,0.023848728,491.88,0
32030,-0.799915632,2.135073569,-0.30988144,1.58352462,-0.008810295,-0.642185545,0.022448973,0.64374645,-1.122273085,-0.678467858,-0.44815826,0.580260328,1.848302769,-0.838846986,1.551916266,0.100699139,1.317314941,1,0
32036,1.198377546,0.283946544,0.171345268,0.933914819,-0.040110935,-0.443307592,0.146498807,-0.085458104,-0.300691098,0.16936639,1.062527428,0.925740046,0.266516229,0.510729354,0.212570663,0.328854856,-0.812309718,18,0
32042,1.266028443,-0.047599325,0.499286432,-0.258555275,-0.536886235,-0.510278475,-0.289128163,-0.023633614,0.092406837,-0.055463166,1.254554515,1.036361557,0.537207784,0.220078288,0.526458568,0.676733501,-0.757937116,0.92,0
32046,-0.598837095,0.640391163,1.841459918,-1.462996529,-0.090356247,-0.877446332,0.89216974,-0.456776391,0.889833056,0.810664209,1.474779261,-0.327513475,-1.752380586,-0.330312489,0.092604403,0.568791605,-1.109160523,2.84,0
32049,-0.352752515,-0.505904991,0.777811092,-4.058764747,-0.719717126,-0.287478042,-0.05492373,0.13413165,0.900777922,-1.105234871,-0.525350836,-0.547908749,-2.136365861,0.320852521,0.2256067,-1.800368037,-0.464385106,37.66,0
32050,1.130241487,0.518738673,1.225261462,2.5819015,-0.57108667,-0.468448261,-0.137024293,-0.094103359,-0.644212182,0.637335018,-0.119356814,0.570593218,1.186147376,-0.132919737,0.616939473,0.785868854,-0.704473664,10.62,0
